"VISAE06","id","eventname","component","ACTION","target","objecttable","objectid","crud","edulevel","contextid","contextlevel","contextinstanceid","userid","courseid","relateduserid","anonymous","timecreated","origin","ip","realuserid"
"ECBTI42","10272085","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","344296","c","2","4217","70","3642","512812","37","\N","0","1544543312","web","181.135.96.79","\N"
"ECBTI42","10272086","\\mod_forum\\event\\post_updated","mod_forum","updated","post","forum_posts","344296","u","2","4217","70","3642","512812","37","\N","0","1544543312","web","181.135.96.79","\N"
"ECBTI42","10272111","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","17094","r","2","4217","70","3642","512812","37","\N","0","1544543316","web","181.135.96.79","\N"
"ECBTI42","10478433","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1544614224","web","181.135.96.79","\N"
"ECBTI42","10478435","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","73","50","37","512812","37","\N","0","1544614225","web","181.135.96.79","\N"
"ECBTI42","10478441","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","524","r","2","4217","70","3642","512812","37","\N","0","1544614232","web","181.135.96.79","\N"
"ECBTI42","10478442","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","17094","r","2","4217","70","3642","512812","37","\N","0","1544614236","web","181.135.96.79","\N"
"ECBTI42","10478683","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","522","r","2","4218","70","3643","512812","37","\N","0","1544614669","web","181.135.96.79","\N"
"ECBTI42","10478723","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","524","r","2","4217","70","3642","512812","37","\N","0","1544614760","web","181.135.96.79","\N"
"ECBTI42","10478768","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","17094","r","2","4217","70","3642","512812","37","\N","0","1544614822","web","181.135.96.79","\N"
"ECBTI42","10480041","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1544616609","web","181.135.96.79","\N"
"ECBTI42","10480043","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","73","50","37","512812","37","\N","0","1544616610","web","181.135.96.79","\N"
"ECBTI42","10480063","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","524","r","2","4217","70","3642","512812","37","\N","0","1544616623","web","181.135.96.79","\N"
"ECBTI42","10480072","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","73","50","37","512812","37","\N","0","1544616631","web","181.135.96.79","\N"
"ECBTI42","10480086","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544616642","web","181.135.96.79","\N"
"ECBTI42","10480096","\\mod_assign\\event\\submission_form_viewed","mod_assign","viewed","submission_form","\N","\N","r","0","4232","70","3657","512812","37","512812","0","1544616646","web","181.135.96.79","\N"
"ECBTI42","10480112","\\assignsubmission_file\\event\\assessable_uploaded","assignsubmission_file","uploaded","assessable","assign_submission","68260","c","2","4232","70","3657","512812","37","\N","0","1544616666","web","181.135.96.79","\N"
"ECBTI42","10480113","\\assignsubmission_file\\event\\submission_created","assignsubmission_file","created","submission","assignsubmission_file","29689","c","2","4232","70","3657","512812","37","512812","0","1544616666","web","181.135.96.79","\N"
"ECBTI42","10480114","\\mod_assign\\event\\assessable_submitted","mod_assign","submitted","assessable","assign_submission","68260","u","2","4232","70","3657","512812","37","\N","0","1544616666","web","181.135.96.79","\N"
"ECBTI42","10480118","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544616667","web","181.135.96.79","\N"
"ECBTI42","10480204","\\mod_assign\\event\\submission_form_viewed","mod_assign","viewed","submission_form","\N","\N","r","0","4232","70","3657","512812","37","512812","0","1544616781","web","181.135.96.79","\N"
"ECBTI42","10480217","\\assignsubmission_file\\event\\assessable_uploaded","assignsubmission_file","uploaded","assessable","assign_submission","68260","c","2","4232","70","3657","512812","37","\N","0","1544616804","web","181.135.96.79","\N"
"ECBTI42","10480218","\\assignsubmission_file\\event\\submission_updated","assignsubmission_file","updated","submission","assignsubmission_file","29689","u","2","4232","70","3657","512812","37","512812","0","1544616805","web","181.135.96.79","\N"
"ECBTI42","10480219","\\mod_assign\\event\\assessable_submitted","mod_assign","submitted","assessable","assign_submission","68260","u","2","4232","70","3657","512812","37","\N","0","1544616805","web","181.135.96.79","\N"
"ECBTI42","10480222","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544616805","web","181.135.96.79","\N"
"ECBTI42","10480315","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","522","r","2","4218","70","3643","512812","37","\N","0","1544616971","web","181.135.96.79","\N"
"ECBTI42","10480325","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","524","r","2","4217","70","3642","512812","37","\N","0","1544616977","web","181.135.96.79","\N"
"ECBTI42","10480327","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","17094","r","2","4217","70","3642","512812","37","\N","0","1544616981","web","181.135.96.79","\N"
"ECBTI42","10480481","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","350195","c","2","4217","70","3642","512812","37","\N","0","1544617118","web","181.135.96.79","\N"
"ECBTI42","10480482","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","350195","c","2","4217","70","3642","512812","37","\N","0","1544617118","web","181.135.96.79","\N"
"ECBTI42","10480485","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","17094","r","2","4217","70","3642","512812","37","\N","0","1544617121","web","181.135.96.79","\N"
"ECBTI42","10480698","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1544617382","web","181.135.96.79","\N"
"ECBTI42","10480700","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","73","50","37","512812","37","\N","0","1544617384","web","181.135.96.79","\N"
"ECBTI42","10480707","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544617396","web","181.135.96.79","\N"
"ECBTI42","10480719","\\mod_assign\\event\\submission_form_viewed","mod_assign","viewed","submission_form","\N","\N","r","0","4232","70","3657","512812","37","512812","0","1544617410","web","181.135.96.79","\N"
"ECBTI42","10480731","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544617423","web","181.135.96.79","\N"
"ECBTI42","10480889","\\mod_assign\\event\\submission_form_viewed","mod_assign","viewed","submission_form","\N","\N","r","0","4232","70","3657","512812","37","512812","0","1544617591","web","181.135.96.79","\N"
"ECBTI42","10481055","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544617757","web","181.135.96.79","\N"
"ECBTI42","10481545","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1544618217","web","181.135.96.79","\N"
"ECBTI42","10481547","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","73","50","37","512812","37","\N","0","1544618219","web","181.135.96.79","\N"
"ECBTI42","10481563","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544618233","web","181.135.96.79","\N"
"ECBTI42","10481568","\\mod_assign\\event\\submission_form_viewed","mod_assign","viewed","submission_form","\N","\N","r","0","4232","70","3657","512812","37","512812","0","1544618240","web","181.135.96.79","\N"
"ECBTI42","10481593","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544618264","web","181.135.96.79","\N"
"ECBTI42","10481602","\\mod_assign\\event\\submission_form_viewed","mod_assign","viewed","submission_form","\N","\N","r","0","4232","70","3657","512812","37","512812","0","1544618271","web","181.135.96.79","\N"
"ECBTI42","10481632","\\assignsubmission_file\\event\\assessable_uploaded","assignsubmission_file","uploaded","assessable","assign_submission","68260","c","2","4232","70","3657","512812","37","\N","0","1544618301","web","181.135.96.79","\N"
"ECBTI42","10481633","\\assignsubmission_file\\event\\submission_updated","assignsubmission_file","updated","submission","assignsubmission_file","29689","u","2","4232","70","3657","512812","37","512812","0","1544618301","web","181.135.96.79","\N"
"ECBTI42","10481634","\\mod_assign\\event\\assessable_submitted","mod_assign","submitted","assessable","assign_submission","68260","u","2","4232","70","3657","512812","37","\N","0","1544618301","web","181.135.96.79","\N"
"ECBTI42","10481636","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544618302","web","181.135.96.79","\N"
"ECBTI42","10481759","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544618379","web","181.135.96.79","\N"
"ECBTI42","10481771","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","524","r","2","4217","70","3642","512812","37","\N","0","1544618391","web","181.135.96.79","\N"
"ECBTI42","10481779","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","17094","r","2","4217","70","3642","512812","37","\N","0","1544618393","web","181.135.96.79","\N"
"ECBTI42","10481847","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","350195","c","2","4217","70","3642","512812","37","\N","0","1544618442","web","181.135.96.79","\N"
"ECBTI42","10481848","\\mod_forum\\event\\post_updated","mod_forum","updated","post","forum_posts","350195","u","2","4217","70","3642","512812","37","\N","0","1544618442","web","181.135.96.79","\N"
"ECBTI42","10481856","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","17094","r","2","4217","70","3642","512812","37","\N","0","1544618445","web","181.135.96.79","\N"
"ECBTI42","10481895","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1544618478","web","181.135.96.79","\N"
"ECBTI42","10481900","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","135","50","99","512812","99","\N","0","1544618479","web","181.135.96.79","\N"
"ECBTI42","10481913","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","621","r","2","4997","70","4395","512812","99","\N","0","1544618488","web","181.135.96.79","\N"
"ECBTI42","10481915","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","18741","r","2","4997","70","4395","512812","99","\N","0","1544618493","web","181.135.96.79","\N"
"ECBTI42","10542389","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1544647088","web","181.135.96.79","\N"
"ECBTI42","10542408","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","524","r","2","4217","70","3642","512812","37","\N","0","1544647099","web","181.135.96.79","\N"
"ECBTI42","10542413","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","17094","r","2","4217","70","3642","512812","37","\N","0","1544647102","web","181.135.96.79","\N"
"ECBTI42","10542482","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1544647126","web","181.135.96.79","\N"
"ECBTI42","10542491","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","73","50","37","512812","37","\N","0","1544647127","web","181.135.96.79","\N"
"ECBTI42","10542532","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","4232","70","3657","512812","37","\N","0","1544647138","web","181.135.96.79","\N"
"ECBTI42","10549987","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1544649647","web","181.135.96.79","\N"
"ECBTI42","10549991","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","135","50","99","512812","99","\N","0","1544649648","web","181.135.96.79","\N"
"ECBTI42","10550030","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","621","r","2","4997","70","4395","512812","99","\N","0","1544649655","web","181.135.96.79","\N"
"ECBTI42","10550037","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","18741","r","2","4997","70","4395","512812","99","\N","0","1544649658","web","181.135.96.79","\N"
"ECBTI42","10558228","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1544652332","web","181.135.96.79","\N"
